,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,DEFAULT_PAYMENT_NEXT_MONTH,TOTAL_BILL_AMT,TOTAL_PAY_AMT
7937,7938,150000,2,1,2,25,-1,0,-1,-1,-1,-2,0,24898,4150
7938,7939,240000,1,2,2,35,0,0,0,0,0,0,0,904856,30503
7939,7940,140000,1,2,2,24,0,0,0,2,2,2,1,817397,33602
7941,7942,20000,2,2,1,36,0,0,0,0,0,0,0,50172,13000
7942,7943,240000,2,1,1,38,-1,-1,-1,0,0,-1,0,158322,149984
7943,7944,30000,2,2,1,45,0,0,0,0,0,0,0,117175,4949
7944,7945,50000,2,2,2,29,2,2,2,0,0,2,1,39812,2996
7945,7946,20000,2,2,1,37,0,0,2,0,0,0,1,116252,6062
7946,7947,20000,2,2,1,50,7,6,5,4,3,2,1,128030,994
7947,7948,310000,2,2,1,48,-2,-2,-2,-2,-2,-2,0,0,0
7948,7949,200000,1,2,2,39,0,0,-1,0,0,2,0,117700,48115
7949,7950,330000,1,3,2,48,1,-1,-1,-1,-1,-1,0,12613,12813
7950,7951,100000,2,3,1,53,0,0,0,0,0,0,0,502346,22429
7951,7952,50000,2,3,2,35,0,0,0,0,0,0,0,95127,4169
7952,7953,120000,1,2,2,30,0,0,0,0,0,0,0,351834,15000
7953,7954,160000,1,1,1,42,0,0,0,0,0,3,0,454384,19341
7954,7955,170000,1,1,1,62,0,0,0,0,-1,-1,0,51173,6847
7956,7957,30000,2,2,2,23,-1,-1,-1,-2,-2,-2,0,1170,780
7957,7958,150000,1,1,2,29,0,0,0,0,0,0,0,716925,15854
7958,7959,320000,2,2,2,33,-1,-1,-1,-1,-1,-1,0,36731,21506
7959,7960,50000,2,2,1,58,1,2,2,2,2,2,0,200577,7426
7960,7961,20000,2,1,2,26,0,0,0,0,0,0,0,105601,6467
7961,7962,20000,1,2,2,25,4,5,4,3,2,0,1,112371,1836
7962,7963,50000,1,2,1,34,0,0,0,0,0,0,0,204214,11333
7963,7964,160000,1,3,1,46,-1,-1,-1,-1,-1,-1,0,5486,4576
7964,7965,20000,2,2,2,34,0,0,0,0,0,0,0,102183,3968
7965,7966,130000,1,2,1,27,0,0,-1,0,0,0,1,156496,29232
7966,7967,150000,2,2,2,24,1,-1,-1,-2,-2,-2,0,15075,24433
7967,7968,20000,2,2,2,23,0,0,0,0,0,0,0,85526,21997
7968,7969,20000,1,3,1,45,0,0,2,2,2,2,1,76077,5340
7969,7970,70000,2,3,1,56,0,0,-2,-2,-2,-1,0,17976,7770
7970,7971,50000,1,1,2,26,-1,0,0,0,0,0,0,114088,5917
7971,7972,200000,1,2,1,40,0,0,0,0,0,0,0,260887,40937
7972,7973,320000,2,2,2,30,-1,-1,-1,-1,0,0,0,51574,46576
7973,7974,50000,1,3,2,34,-1,2,2,-2,-2,-2,0,1560,0
7974,7975,70000,1,2,2,25,0,0,0,0,0,0,0,150386,6615
7975,7976,200000,2,3,2,33,-2,-2,-2,-2,-2,-2,0,1243,2512
7976,7977,250000,2,2,1,29,-2,-2,-2,-2,-2,-2,0,1288,1546
7977,7978,70000,2,1,2,25,0,0,0,0,0,0,1,404964,15405
7978,7979,90000,2,2,1,36,-1,-1,-1,-1,-1,-1,1,4385,3700
7979,7980,400000,1,1,2,32,0,0,0,0,0,2,0,112142,18134
7980,7981,130000,2,1,2,33,-1,0,0,0,-1,-1,0,41116,37255
7981,7982,110000,2,1,1,40,0,0,2,0,0,0,0,320020,17000
7982,7983,150000,1,1,2,38,1,2,2,2,0,0,0,850336,30571
7983,7984,330000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,50191,21920
7984,7985,30000,2,3,2,21,2,2,2,0,0,0,0,168079,3700
7985,7986,360000,2,1,2,32,-1,-1,-1,-1,0,-1,0,244620,164451
7986,7987,50000,1,1,1,54,0,0,0,0,0,0,0,169528,6234
7987,7988,60000,2,2,2,24,2,2,2,2,2,2,1,174100,7000
7988,7989,200000,2,2,2,27,-2,-2,-2,-2,-2,-2,0,1584,1320
7989,7990,180000,2,1,2,43,-2,-2,-2,-2,-2,-2,0,14866,14866
7990,7991,50000,1,3,2,52,0,0,0,0,0,0,0,254954,8558
7991,7992,80000,2,3,1,38,-1,-1,-1,0,0,-2,0,990,660
7992,7993,50000,2,2,2,23,2,2,2,3,2,2,1,202465,9800
7993,7994,270000,2,3,1,30,-1,-1,-2,-2,-1,-1,0,11893,43583
7994,7995,100000,2,2,2,23,-1,-1,-1,-1,-1,-1,1,3278,6210
7995,7996,170000,2,2,2,38,0,0,0,0,0,0,0,812362,31012
7996,7997,30000,1,1,1,30,0,0,0,0,0,0,0,90521,12000
7997,7998,230000,2,2,2,38,0,0,0,0,0,0,0,659661,24582
7998,7999,200000,2,1,1,34,-1,-1,-1,-1,-1,-1,0,39696,42949
7999,8000,130000,1,1,2,36,0,0,0,0,-2,-2,1,262292,7400
8000,8001,30000,1,2,1,62,0,0,0,-2,-2,-2,0,14178,1000
8001,8002,140000,2,2,1,26,0,0,0,0,0,0,0,223835,8900
8002,8003,490000,1,1,1,43,-1,-1,-1,-1,-1,-1,0,254275,253920
8003,8004,160000,1,2,2,30,0,-1,-1,0,-1,-1,0,11240,8370
8004,8005,180000,1,2,1,42,0,0,0,0,0,0,1,180756,7260
8005,8006,260000,2,2,1,32,0,0,0,0,0,0,0,1314745,46697
8006,8007,80000,2,2,2,27,0,0,0,0,0,0,1,326029,11435
8007,8008,360000,2,1,2,29,-1,-1,-1,0,0,0,1,79171,56762
8008,8009,20000,2,1,2,25,-1,-1,-1,-1,-1,-2,0,4145,4237
8009,8010,20000,1,1,2,28,0,0,0,-2,-2,-2,0,40499,1650
8010,8011,80000,2,3,1,28,0,0,0,0,0,0,0,238744,13719
8011,8012,500000,1,1,2,32,0,-1,0,0,0,-1,0,118395,62572
8012,8013,160000,1,1,1,55,0,0,0,0,0,0,0,621732,16282
8013,8014,20000,2,1,2,22,0,0,0,0,0,0,0,89355,6511
8014,8015,330000,2,1,1,36,-1,-1,-1,-1,-1,-1,0,1853,1642
8015,8016,80000,2,1,2,26,0,0,2,2,2,2,1,248562,11500
8016,8017,220000,1,2,1,40,2,0,0,0,0,0,0,1115297,39789
8017,8018,230000,2,2,2,28,0,0,2,2,2,2,0,1202888,55929
8018,8019,90000,2,2,2,25,0,0,0,0,0,0,0,464824,28463
8019,8020,300000,1,3,1,61,-1,-1,-2,-1,2,2,1,283983,8711
8020,8021,30000,2,2,1,45,0,0,0,0,0,0,1,182502,7540
8021,8022,80000,2,2,1,40,2,2,2,2,0,0,1,420756,13420
8022,8023,60000,1,1,2,27,0,0,0,-2,-2,-2,0,24239,12191
8023,8024,360000,1,5,1,31,0,0,0,0,0,0,0,893744,21600
8024,8025,360000,1,1,2,27,-1,2,-1,-1,-1,-1,0,7515,5910
8025,8026,30000,2,2,2,23,0,0,0,2,0,0,0,70738,4784
8026,8027,190000,1,3,1,50,0,0,0,2,0,0,0,678231,32791
8027,8028,130000,2,2,1,45,0,0,0,0,0,2,0,771399,34710
8028,8029,110000,2,1,2,34,0,0,0,0,0,0,0,561200,19593
8029,8030,350000,2,2,1,46,-1,-1,-1,-1,-1,-1,0,80561,67561
8030,8031,50000,2,3,1,52,0,0,0,0,0,0,0,186596,7000
8032,8033,50000,1,1,2,29,-1,2,2,2,2,0,1,296297,13421
8033,8034,50000,1,2,2,25,0,0,-1,0,0,-1,0,72206,16900
8034,8035,380000,2,2,2,31,0,0,0,0,0,0,0,1003728,155866
8035,8036,260000,2,1,2,30,0,0,0,0,0,0,0,723479,29075
8036,8037,140000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,-1056,652
8037,8038,270000,2,1,2,36,-1,-1,-1,-1,-1,-1,0,34673,32176
8038,8039,30000,2,2,1,33,0,0,0,0,0,0,0,162743,6254
8039,8040,240000,1,1,2,35,1,-2,-2,-2,-2,-2,0,220,0
8040,8041,70000,1,3,2,32,0,0,0,0,0,0,1,316129,12182
8041,8042,120000,1,1,1,50,2,2,2,0,0,2,1,243150,9800
8042,8043,160000,2,2,2,42,2,2,0,0,0,0,1,644982,19483
8043,8044,170000,1,3,2,36,-1,-1,-1,0,0,-1,1,62899,64604
8044,8045,380000,2,1,2,31,0,0,0,0,0,0,0,1918951,89283
8045,8046,160000,2,2,1,26,1,2,0,0,0,0,0,439182,16828
8046,8047,30000,1,2,2,39,2,3,2,2,2,3,0,164747,5200
8047,8048,260000,2,1,1,40,-2,-2,-2,-2,-2,-2,0,11524,15611
8048,8049,70000,1,2,2,41,2,2,2,3,3,2,1,240699,16000
8049,8050,240000,1,2,1,39,-1,-1,-1,-1,-1,-1,0,28345,24553
8050,8051,170000,2,2,1,43,0,-1,-1,-1,-1,-1,0,74932,67993
8051,8052,30000,1,2,1,36,1,4,3,2,2,2,0,163750,3306
8052,8053,90000,1,3,2,32,0,0,0,-1,-1,-2,0,237845,35807
8053,8054,250000,1,2,2,25,2,0,0,0,0,0,0,188668,22000
8054,8055,270000,2,2,2,25,0,0,0,0,0,0,0,151695,6645
8055,8056,130000,2,2,2,24,-2,-2,-2,-2,-2,-2,1,6469,9711
8056,8057,360000,1,1,1,43,-1,2,-1,-1,-1,-1,0,86973,68572
8057,8058,490000,1,1,1,35,0,0,0,0,0,0,0,104110,9443
8058,8059,110000,2,2,1,31,0,0,0,0,0,0,0,471768,16781
8059,8060,100000,1,2,2,27,-2,-2,-2,-2,-2,-2,0,102721,69555
8060,8061,200000,1,3,1,28,-1,-1,-1,-1,-1,-2,0,16739,16704
8061,8062,50000,2,2,2,24,0,0,0,0,0,0,0,213485,7780
8062,8063,220000,1,2,2,30,-1,0,0,-2,-2,-2,0,4572,1000
8063,8064,360000,1,3,2,41,2,-1,0,0,0,0,0,303600,115523
8064,8065,20000,2,2,1,51,-1,-1,-2,-2,-2,-2,0,10400,2000
8065,8066,70000,2,2,1,44,0,0,0,0,0,0,0,274136,12485
8066,8067,180000,2,2,2,29,0,0,0,0,0,0,0,739617,25274
8067,8068,50000,1,2,2,32,0,0,0,0,2,2,0,152833,5766
8068,8069,140000,2,1,2,28,0,-1,0,0,0,0,0,75754,26322
8069,8070,220000,1,2,1,47,-2,-2,-2,-2,-2,-2,0,25072,19682
8070,8071,150000,2,2,2,50,-1,-1,-1,-1,-1,-2,0,25128,17238
8071,8072,30000,1,2,2,33,0,-1,0,0,0,0,0,182204,35882
8072,8073,300000,2,2,1,32,0,0,0,0,-2,-2,0,385113,10350
8073,8074,420000,1,1,1,36,-1,2,-1,-1,-1,-1,0,10098,9658
8074,8075,80000,2,2,2,30,0,0,0,2,0,0,0,237091,12096
8075,8076,100000,2,3,2,46,1,-1,2,2,-1,0,0,24806,18924
8076,8077,120000,2,2,2,25,1,-2,-2,-2,-2,-2,1,0,997
8077,8078,230000,2,1,2,38,0,0,0,0,0,0,0,168911,51120
8078,8079,200000,2,2,1,28,-1,-1,-1,0,-1,-1,0,4712,1896
8079,8080,200000,1,1,2,29,-1,-1,-1,0,0,-1,0,3501,2728
8080,8081,230000,1,3,1,30,0,0,0,0,0,0,0,286016,8085
8081,8082,200000,1,2,2,27,-1,0,0,-2,-2,-2,0,149457,2000
8082,8083,50000,1,3,1,65,1,2,2,2,2,2,1,75791,4500
8083,8084,220000,1,1,1,36,-1,-1,-1,-1,0,-1,0,37783,198671
8084,8085,90000,1,3,2,27,2,2,2,2,0,0,1,449668,13068
8085,8086,500000,1,2,2,35,0,0,0,0,0,0,0,1279515,72571
8086,8087,130000,2,1,2,29,-1,-1,-2,-2,-2,-2,0,2139,0
8087,8088,210000,1,2,1,37,0,0,0,0,0,0,0,376226,15500
8088,8089,200000,2,1,2,30,-1,-1,0,0,0,0,0,37090,10599
8089,8090,20000,1,1,2,24,2,2,2,2,2,2,1,32692,7237
8090,8091,410000,2,1,1,38,2,2,2,0,0,0,1,997669,28402
8091,8092,290000,2,1,1,35,1,-2,-2,-2,-2,-2,0,0,0
8092,8093,270000,2,2,2,26,0,0,0,0,0,0,0,441612,24434
8093,8094,90000,2,1,2,27,0,0,0,0,0,0,1,132445,18575
8094,8095,30000,2,1,2,27,0,0,0,0,0,0,0,157460,12000
8095,8096,360000,2,1,2,28,-1,-1,-1,-1,-1,-1,0,36029,14387
8096,8097,240000,1,1,1,30,0,0,0,0,0,0,0,1317293,45707
8097,8098,180000,2,2,2,23,0,0,0,0,0,0,0,754815,141130
8098,8099,50000,2,2,1,24,-2,-2,-2,-2,-2,-2,0,900,0
8099,8100,50000,2,2,2,47,0,0,0,0,0,0,1,304721,15500
8100,8101,100000,1,2,2,30,0,0,0,0,0,0,0,298459,11800
8101,8102,50000,1,2,2,39,0,0,0,0,0,0,0,293749,11538
8102,8103,360000,1,1,1,48,0,0,0,0,0,0,0,486407,211177
8103,8104,550000,2,5,2,52,-2,-2,-2,-2,-2,-2,0,828645,40433
8104,8105,260000,2,2,1,39,2,0,0,2,2,2,1,866533,27666
8105,8106,500000,2,1,1,34,-2,-2,-1,2,2,-2,1,7000,3500
8106,8107,130000,1,1,2,27,-1,-1,-2,-2,-2,-2,0,1960,0
8107,8108,30000,1,2,2,39,0,0,0,0,0,0,0,140249,5212
8108,8109,160000,2,1,2,40,1,-2,-2,-2,-2,-2,0,0,0
8109,8110,420000,2,2,1,40,-2,-2,-2,-2,-2,-1,1,19828,24697
8110,8111,50000,2,3,1,22,2,2,2,2,2,2,0,268246,13200
8111,8112,30000,2,1,2,36,1,2,0,0,0,0,1,158349,5216
8112,8113,50000,2,2,2,32,0,0,2,0,0,0,0,202209,10112
8113,8114,160000,2,1,1,39,1,-1,2,2,-2,-2,1,957,781
8114,8115,120000,2,2,2,26,3,3,2,2,3,2,0,70208,60758
8115,8116,50000,2,1,2,28,0,0,0,0,0,0,0,267536,18967
8116,8117,130000,1,2,2,42,0,0,0,-2,-2,-2,0,264288,6000
8117,8118,150000,1,1,2,42,2,0,0,0,0,0,1,501195,22504
8118,8119,450000,1,1,1,48,-1,2,-1,-1,-1,-1,1,12036,6453
8119,8120,150000,1,1,1,29,-1,-1,-1,0,0,-2,0,169617,112320
8120,8121,90000,2,2,2,53,0,0,0,-2,-2,-1,0,60484,22398
8121,8122,130000,1,1,2,28,0,0,0,0,0,-2,0,272582,8421
8122,8123,130000,1,2,2,30,0,0,0,0,0,2,0,788322,30912
8123,8124,390000,2,2,1,41,-2,-1,0,0,0,0,0,740865,236913
8124,8125,200000,1,2,2,29,2,2,4,4,4,4,1,15000,0
8125,8126,300000,2,2,1,50,0,0,0,0,0,0,0,98154,16659
8126,8127,140000,2,2,1,42,0,0,0,0,0,0,0,121970,25411
8127,8128,200000,2,1,2,35,-1,-1,-1,-1,-1,-1,0,10356,11758
8128,8129,30000,1,2,2,30,0,0,0,0,0,0,0,124929,5203
8129,8130,30000,1,3,2,24,2,2,2,0,0,-2,0,120077,3407
8130,8131,160000,2,1,2,37,0,0,0,0,0,0,0,884052,31956
8131,8132,210000,2,2,2,37,0,0,0,0,0,0,0,266477,49478
8132,8133,310000,2,2,2,51,-2,-2,-2,-2,-2,-2,0,342,819
8133,8134,400000,2,2,1,33,0,0,-2,-2,-2,-2,0,42025,32170
8134,8135,50000,2,3,1,35,2,2,2,2,0,0,1,192530,3984
8135,8136,80000,1,2,1,33,0,0,-1,-1,-1,0,0,153683,64606
8136,8137,340000,2,1,2,33,-1,-1,-1,-1,-1,-1,0,23743,25398
8137,8138,140000,1,1,2,27,-2,-1,0,0,0,0,0,586129,167547
8138,8139,380000,1,1,1,39,2,0,0,0,0,0,1,811563,36605
8139,8140,50000,2,2,1,34,1,2,2,0,0,2,1,305113,13400
8140,8141,10000,1,2,2,35,0,0,0,0,0,0,0,53951,4400
8141,8142,30000,2,2,2,28,-1,-1,-2,-1,-1,-1,0,11300,16746
8142,8143,360000,2,1,1,50,-2,-2,-2,-2,-2,-2,1,0,0
8143,8144,150000,2,2,1,47,-1,-1,-1,-1,-1,2,0,2046,1730
8144,8145,50000,1,1,2,23,0,0,2,2,0,0,0,107252,9200
8146,8147,250000,2,1,2,35,-2,-2,-2,-2,-2,-2,0,1590,268
8147,8148,20000,1,1,2,24,0,0,0,0,0,0,1,93667,5989
8148,8149,30000,2,1,1,30,0,0,2,2,0,0,1,108626,7337
8149,8150,260000,1,1,2,27,0,0,0,0,0,0,0,562799,43142
8150,8151,250000,2,1,2,30,0,0,0,0,-1,-1,0,123641,45930
8151,8152,260000,2,2,1,41,-1,-1,-1,-1,-1,-1,0,14156,11462
8152,8153,150000,2,2,1,35,0,0,0,0,0,0,0,527180,20100
8153,8154,160000,2,2,2,33,-1,-1,-1,0,0,0,0,77753,43354
8154,8155,80000,1,2,2,30,0,0,0,-2,-2,-2,0,161963,3750
8155,8156,500000,2,1,2,38,1,-2,-2,-2,-2,-2,0,203772,211535
8156,8157,110000,2,2,2,29,1,2,2,2,2,2,0,80455,3704
8157,8158,100000,1,1,2,28,0,0,0,0,0,0,0,253596,16127
8158,8159,360000,2,1,1,35,0,0,0,0,0,0,0,822990,65700
8159,8160,330000,1,2,1,65,-2,-1,-1,-2,-2,-2,0,2500,2500
8160,8161,70000,2,3,1,32,0,0,0,2,0,0,0,73296,14000
8161,8162,140000,1,1,2,29,-1,-1,2,0,0,-1,1,7024,4018
8162,8163,200000,1,1,2,31,0,0,0,0,0,0,0,956779,33650
8163,8164,50000,1,2,1,49,2,0,0,0,0,0,1,178685,10100
8164,8165,290000,1,1,1,56,0,0,0,0,0,0,0,1542589,59154
8165,8166,30000,1,2,1,57,0,0,0,0,0,-1,0,82896,5001
8166,8167,180000,2,1,2,31,0,0,0,0,0,0,0,142046,7401
8167,8168,30000,1,2,1,38,1,2,2,0,-1,-1,0,91891,15159
8168,8169,180000,2,1,1,47,0,0,0,0,0,0,0,568570,34700
8169,8170,240000,1,1,1,39,-1,-1,-1,-1,-1,-1,0,16128,16128
8170,8171,130000,2,5,1,27,0,0,0,0,0,0,0,765273,29000
8171,8172,230000,1,1,1,32,1,-2,-2,-2,-2,-1,1,150,1140
8172,8173,500000,1,1,2,43,0,0,0,-1,-1,-1,1,1028594,33950
8173,8174,360000,1,2,2,33,1,-1,-1,-2,-2,-2,0,348110,157508
8174,8175,50000,1,2,2,23,2,2,0,0,0,0,1,213747,4195
8175,8176,200000,1,1,2,31,-1,-1,-1,0,0,-1,1,56303,42361
8176,8177,230000,1,3,1,45,0,0,0,0,0,0,0,1114861,46028
8177,8178,70000,2,2,1,32,3,3,4,4,5,6,1,220387,15000
8178,8179,50000,1,2,2,29,2,2,2,2,2,2,1,250686,10600
8179,8180,500000,1,1,1,46,-1,-1,-1,-2,-2,-1,0,64365,56286
8180,8181,140000,1,2,1,28,0,0,0,0,0,0,1,618396,22534
8181,8182,140000,2,2,2,23,-1,-1,-1,0,0,0,0,97695,34699
8182,8183,130000,1,2,2,32,0,0,0,2,0,0,1,618030,26550
8183,8184,160000,2,3,1,48,0,0,2,0,0,0,0,888633,35686
8184,8185,50000,2,3,2,58,1,-1,2,0,0,0,0,45627,12416
8185,8186,20000,1,3,1,41,0,0,0,2,0,0,1,79784,6258
8186,8187,360000,2,2,1,42,0,0,0,0,0,0,0,799158,49500
8187,8188,160000,2,2,1,51,0,0,0,2,0,0,1,429269,25000
8188,8189,250000,2,1,1,37,-2,-1,2,2,-1,0,0,19043,11776
8189,8190,130000,2,2,2,25,-2,-2,-2,-2,-2,-1,1,58385,70711
8190,8191,190000,1,1,2,36,1,2,2,2,2,2,1,954817,32100
8191,8192,180000,2,2,2,25,-1,-1,-1,-1,-1,-1,0,7461,5596
8192,8193,80000,1,2,2,43,0,0,0,0,0,0,0,389255,61904
8193,8194,240000,1,1,2,40,-1,-1,-1,-1,-1,-1,0,54043,80669
8194,8195,50000,1,2,2,35,0,0,0,0,0,0,0,203750,8500
8195,8196,160000,2,2,2,50,-1,2,-1,0,-1,2,0,8185,2793
8196,8197,90000,2,2,1,49,-2,-2,-2,-2,-2,-2,0,1584,1320
8197,8198,310000,2,2,1,37,-2,-2,-2,-1,0,0,0,589136,183694
8198,8199,60000,1,1,2,27,0,0,0,0,2,2,0,253871,10970
8199,8200,240000,1,1,2,29,0,0,0,0,0,-1,0,196333,150572
8200,8201,50000,2,2,2,24,0,0,2,2,0,0,0,288976,12900
8201,8202,150000,2,1,1,34,-1,-1,-1,-1,-1,-1,0,93361,83839
8202,8203,130000,2,2,1,44,2,2,2,2,2,2,0,625799,24800
8203,8204,20000,2,1,2,22,0,0,2,0,0,0,0,63564,4875
8204,8205,150000,1,1,1,40,0,0,0,0,-1,0,0,477294,173158
8205,8206,240000,1,1,1,42,0,0,0,0,0,0,0,357046,41949
8206,8207,50000,1,3,1,45,0,0,0,0,0,0,0,71918,6950
8207,8208,50000,1,3,1,51,0,0,0,0,0,0,0,259701,10148
8208,8209,270000,1,1,1,51,-1,-1,-1,-1,-2,-2,1,35068,15155
8209,8210,20000,2,2,2,28,0,0,0,0,0,0,0,77274,4847
8210,8211,300000,2,2,1,33,-2,-2,-2,-2,-2,-2,0,47247,54739
8211,8212,390000,1,1,1,34,0,0,0,-1,0,0,0,666156,439070
8212,8213,110000,2,1,1,37,0,0,2,0,0,0,0,92856,5905
8213,8214,90000,1,2,1,58,0,0,0,0,0,0,0,374996,15644
8214,8215,300000,2,2,1,30,-2,-2,-2,-2,-2,-2,0,0,0
8215,8216,450000,1,3,1,42,2,0,0,0,0,0,1,559586,92035
8216,8217,20000,1,2,2,30,0,0,0,2,2,2,1,112997,6132
8217,8218,500000,2,1,2,33,1,-1,-1,-1,-1,-1,0,1282,1282
8218,8219,30000,2,2,2,46,0,0,0,0,0,0,0,203677,7720
8219,8220,50000,1,2,2,51,0,0,0,2,2,0,1,96679,6520
8220,8221,140000,2,2,2,26,-1,0,0,0,0,0,0,528347,127000
8221,8222,10000,1,2,1,43,3,2,2,4,3,2,1,60227,3850
8222,8223,120000,2,2,2,37,-2,-2,-2,-2,-2,-1,0,21681,22047
8223,8224,30000,1,2,2,30,4,3,2,2,2,0,0,173709,33747
8224,8225,30000,2,2,1,22,1,2,2,2,2,0,0,172838,7519
8225,8226,20000,1,1,2,33,1,2,2,2,2,2,0,111923,4504
8226,8227,10000,1,3,2,36,-1,-1,-1,-1,2,2,0,36998,12074
8227,8228,110000,2,2,1,35,0,0,0,0,0,0,1,460007,16857
8228,8229,280000,2,1,1,29,-1,-1,-1,-1,-1,-1,0,74411,138054
8229,8230,500000,1,1,1,42,0,0,0,0,0,0,0,3465510,133972
8230,8231,50000,2,3,1,46,4,5,4,3,2,0,1,187844,3898
8231,8232,230000,1,2,1,30,-1,-1,-2,-1,-1,-1,0,25970,20770
8232,8233,50000,1,2,1,53,-1,-1,-1,-1,-1,-1,0,2958,2958
8233,8234,120000,2,2,2,24,0,0,0,0,0,2,0,232112,46500
8234,8235,30000,1,2,2,26,0,0,0,0,0,0,0,158179,6751
8235,8236,330000,2,2,1,28,0,0,0,0,2,2,0,1437007,58722
8236,8237,360000,1,2,1,30,-1,-1,-1,0,0,0,0,47579,226174
8237,8238,40000,1,1,2,26,0,0,0,0,2,2,0,54302,5850
8238,8239,110000,2,1,2,29,2,0,0,0,0,0,1,538465,19018
8239,8240,40000,2,3,1,39,-2,-2,-2,-2,-2,-2,0,23075,15120
8240,8241,70000,2,2,1,30,1,2,0,0,0,0,0,179393,13594
8241,8242,100000,1,3,2,26,2,0,0,0,0,0,1,529298,17766
8242,8243,210000,2,2,1,50,1,-2,-2,-2,-2,-2,0,0,0
8243,8244,360000,1,2,1,38,-1,-1,-1,-1,2,-1,0,4476,4626
8244,8245,260000,1,2,2,27,0,0,0,0,0,0,0,819358,27708
8245,8246,200000,2,1,2,34,-2,-2,-2,-2,-2,-2,0,2110,1610
8246,8247,160000,1,1,1,43,-1,-1,-1,0,0,0,1,48876,18387
8247,8248,420000,2,2,1,29,0,0,0,0,0,0,0,1101727,333612
8248,8249,140000,2,1,2,28,1,2,0,0,0,0,1,528999,18850
8249,8250,180000,1,1,2,38,0,0,0,0,0,0,1,737484,26600
8250,8251,150000,2,3,1,39,2,2,0,0,0,0,0,640355,19000
8251,8252,30000,2,2,1,35,0,0,0,0,0,2,0,150499,10927
8252,8253,500000,1,1,2,34,0,0,0,0,0,0,0,100239,24500
8253,8254,240000,1,2,1,45,0,0,0,0,0,0,0,952453,166124
8254,8255,30000,1,1,2,22,0,-1,0,0,0,2,0,82539,24942
8255,8256,80000,1,2,2,28,0,0,0,0,2,0,0,292467,15345
8256,8257,80000,1,2,2,34,-2,-2,-2,-2,-2,-2,0,0,0
8257,8258,310000,1,1,1,39,1,-1,0,0,0,0,0,277335,161500
8258,8259,180000,2,1,2,33,0,0,0,0,0,0,0,646191,42300
8259,8260,60000,2,2,2,23,0,0,0,0,0,0,1,215342,11538
8260,8261,170000,2,2,2,33,-1,-1,-2,-1,-1,-1,0,968,1786
8261,8262,180000,2,2,1,31,0,0,0,0,0,0,0,800494,110928
8262,8263,180000,1,2,1,28,0,0,0,0,0,0,1,1046518,39956
8263,8264,350000,1,2,1,42,-1,-1,-1,0,0,-1,0,14931,11956
8264,8265,360000,1,2,1,36,0,0,-1,-1,-1,-1,0,47343,15555
8265,8266,140000,1,2,1,46,0,0,0,0,0,-1,1,694440,107757
8266,8267,310000,2,3,2,30,-1,0,0,0,0,0,0,493253,59908
8267,8268,30000,1,3,2,25,0,0,0,0,0,2,0,150304,7274
8268,8269,200000,1,1,2,32,-1,-1,-1,-1,-1,2,1,28636,22642
8269,8270,120000,2,1,2,37,2,2,2,2,2,2,1,5052,2664
8270,8271,260000,1,1,1,45,0,0,0,0,0,0,0,201358,36821
8271,8272,60000,2,1,2,32,0,0,0,0,0,0,0,190504,12342
8272,8273,50000,1,2,2,24,0,0,0,0,0,0,0,76420,9614
8273,8274,80000,1,1,2,28,0,0,0,2,0,0,0,257086,12450
8274,8275,60000,1,1,1,46,1,2,0,0,0,0,0,274938,6118
8275,8276,200000,2,3,1,27,1,2,2,2,3,4,0,678735,34269
8276,8277,140000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0
8277,8278,30000,1,2,2,25,0,0,0,0,0,0,1,140113,5814
8278,8279,110000,2,2,1,34,0,0,2,2,2,2,0,291999,17000
8279,8280,90000,2,3,1,39,-1,-1,-1,-1,-1,-1,0,27931,25458
8280,8281,40000,2,1,2,27,1,-1,-1,-2,-1,-1,0,697,697
8281,8282,110000,2,1,1,29,-1,-1,-1,-1,0,-1,0,11861,7220
8282,8283,640000,2,1,2,30,0,0,0,0,0,0,0,326855,26054
8283,8284,20000,1,3,2,51,0,0,0,0,-1,-1,0,54505,12179
8284,8285,50000,2,2,1,36,0,0,0,0,0,0,0,162825,15691
8285,8286,30000,1,2,1,25,-1,-1,-2,-1,2,2,0,138430,47591
8286,8287,140000,2,2,2,32,0,0,0,0,0,0,0,774599,28658
8287,8288,70000,1,2,2,36,1,-1,-1,0,0,0,0,105368,30825
8288,8289,80000,2,2,1,42,0,0,0,0,0,0,1,133433,9500
8289,8290,100000,2,1,2,31,-2,-2,-2,-2,-2,-2,0,3105,2524
8290,8291,180000,1,3,2,40,0,0,0,0,0,-1,0,196674,153906
8291,8292,50000,2,2,2,28,0,0,0,0,0,0,0,193793,6368
8292,8293,170000,1,1,1,35,-1,-1,-2,-2,-2,-1,1,2358,2400
8293,8294,50000,2,3,2,23,2,2,2,2,2,2,1,276394,11295
8294,8295,140000,1,1,2,28,0,0,0,0,0,0,1,683461,20815
8295,8296,100000,1,1,2,29,2,2,2,2,2,2,1,466636,18600
8296,8297,10000,1,2,1,36,0,0,0,0,0,0,0,56872,5269
8297,8298,50000,2,2,2,22,1,-2,-2,-2,-2,-2,0,0,0
